"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MSTRG.2484",53.9320382652621,1.47761907128933,0.461824677692875,3.19952385106622,0.00137654796838373,0.00638959404419404
"MSTRG.2505",123.038669333389,-1.37991935289669,0.467793068819071,-2.94984993339095,0.00317928311379012,0.0130943634567449
"MSTRG.2508",736.227079542516,-1.7446567236619,0.318385071620703,-5.47970642838536,4.26032129117473e-08,5.12722088471581e-07
"MSTRG.2507",153.331836475179,-3.36931961458746,0.443021039763906,-7.60532641154701,2.84185713195664e-14,7.98230471446054e-13
"MSTRG.2517",306.701908952346,-2.39132267754191,0.334681850733284,-7.14506231007912,8.99550752345921e-13,2.14730598510442e-11
"MSTRG.2520",422.065193774117,1.03473453778231,0.370324403845333,2.79413003042184,0.00520395491114664,0.0199355361873275
"MSTRG.2553",24.7433755256668,1.73321355445883,0.495979153299096,3.49452904004139,0.00047489894240219,0.00253183882840712
"MSTRG.2579|AMT1A",1980.28849298762,7.52008047612096,0.307884524240933,24.4250031555213,9.27919474414962e-132,3.68801595106227e-128
"MSTRG.2568",5.80613238136238,3.40797662864561,1.19385422877786,2.85460029080295,0.00430910239570281,0.0169611561987827
"MSTRG.2522|RRF1",294.72820001191,-1.46454218263664,0.29661335885421,-4.93754626660792,7.91116416735634e-07,7.61329830100673e-06
"MSTRG.2533|GTRBP1",387.949745250085,-1.29868489494299,0.257151887623279,-5.05026390024221,4.41200116311389e-07,4.45628935776268e-06
"MSTRG.2538|LHCBM5",4805.95870169573,-3.9442068642616,0.517794948046285,-7.61731430394148,2.59008128210085e-14,7.3604524622423e-13
"MSTRG.2556",82.5882998561254,-2.13411614368837,0.464641852094959,-4.59303468696621,4.3684641698324e-06,3.63802217768441e-05
"MSTRG.2558|GSA1",993.510487509571,-1.2825003900856,0.301874946522406,-4.24844924979691,2.15255396429488e-05,0.000156390012858059
"MSTRG.2561|HDA2",199.067632325784,1.34456718324483,0.243058122871187,5.53187512255007,3.16825438534278e-08,3.89249677111124e-07
"MSTRG.2584",29.673856588795,-3.67020893372401,0.634372674323286,-5.78557223896692,7.22658961584036e-09,9.77772950745788e-08
"MSTRG.2596",36.9990166558414,-1.27375022019131,0.448698700311662,-2.83876512079614,0.0045288479586916,0.017712084833279
